designation,source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmra_error,pmdec,pmdec_error,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_mag,bp_rp
Gaia EDR3 413829650978996096,413829650978996096,20.02128961470224,58.31031242659309,0.5370295016785235,0.2549768,2.1061895,0.19798657352841997,0.19225009,-0.13920069873952728,0.23070756,339.192915224345,0.5743034,19.36125,110.08401961607179,3.5585985,20.234232,304.6998977939376,4.3488812,18.538216,1.6960163
Gaia EDR3 413829650979050496,413829650979050496,20.020184303555094,58.32317676703641,0.12073091001463396,0.1193987,1.0111576,-1.1431307182759238,0.083657965,-0.24123205523065394,0.10332087,1030.8004167551767,0.77624375,18.15443,443.16164571513957,10.273392,18.722137,838.4049211844737,6.324268,17.43926,1.282877
Gaia EDR3 413829655275825920,413829655275825920,20.013907399086442,58.31360538963281,0.09331723121360451,0.7183898,0.12989777,-0.06061009275733975,0.5911908,-2.2392310689124515,0.68149096,123.24470536572528,0.47428858,20.460445,42.715897147152894,3.9180725,21.262068,104.94396208084609,3.741832,19.695501,1.5665665
Gaia EDR3 413829655282838016,413829655282838016,20.021525577003978,58.320481713160085,0.3804755747020491,0.024675349,15.419258,-1.5908742814976087,0.017309556,-0.7423693068521774,0.021010455,16784.43042733695,3.1299953,15.1251,9418.732772022835,13.013506,15.403561,10648.362650038565,9.671642,14.679688,0.7238722
Gaia EDR3 413829655282843904,413829655282843904,20.02899438758424,58.31225899584123,0.10800302440583745,0.4063835,0.26576626,-2.448806341766211,0.29805648,-1.0353653865980026,0.35637885,185.40781384972829,0.47871625,20.017046,66.84245544860447,4.172179,20.775911,173.76363882551715,5.1897645,19.147999,1.6279125
Gaia EDR3 413829719698527360,413829719698527360,20.00782612101519,58.32333316449923,0.3698296023735671,0.13444419,2.750804,-1.5976380611162888,0.09576893,-0.9858804829009735,0.11684034,829.6448727957679,0.9226167,18.390137,293.47063122066777,7.210846,19.16963,771.7216677811508,5.7883196,17.529243,1.6403866
Gaia EDR3 413829719698550656,413829719698550656,20.008029535915664,58.32828529269995,0.4716922100522079,0.07716749,6.112577,-1.530519865480289,0.0543941,-0.9629309588457509,0.0678279,1978.3128395397382,1.6040132,17.446629,820.377591480276,6.067277,18.053507,1694.9915489013506,7.192625,16.674976,1.3785305
Gaia EDR3 413829723993924992,413829723993924992,19.993753061264012,58.33429846231801,0.7264413913299884,0.33911258,2.1421835,5.145449188250098,0.28716215,-1.993464476225053,0.3354846,245.5630384801291,0.5188332,19.71196,52.89655287792209,3.6489084,21.029974,285.94615447310593,3.7802079,18.607185,2.4227886
Gaia EDR3 413829723993946624,413829723993946624,20.014916343413844,58.32667694785345,0.5901963305583776,0.19455448,3.0335789,-0.5978218522514367,0.13510594,-0.6568716133821447,0.1632047,528.2325205068063,0.67355776,18.880304,235.94272677193334,10.607501,19.406527,452.7933926116963,6.0116243,18.108145,1.2983818
Gaia EDR3 413829723993948288,413829723993948288,20.010576816773554,58.3235283130646,1.0569608296795847,0.457678,2.3093984,-5.147749726124058,0.39801398,-5.173901339400598,0.49493784,172.80799063458113,0.5062277,20.093458,62.88225854839471,6.1999254,20.842222,171.37338961415406,4.8778505,19.163036,1.6791859
Gaia EDR3 413829723995300224,413829723995300224,20.009700406934186,58.32893271862623,0.9230926422803748,0.56943303,1.6210732,-1.2812314787934045,0.5070129,0.10618429856982031,0.60988516,137.78082020689288,0.46315455,20.339396,58.259087036928555,3.7972672,20.925133,133.83828877653218,4.9181514,19.431444,1.4936886
Gaia EDR3 413829723995526400,413829723995526400,19.998586390266095,58.32192916836601,0.9461239488732974,0.55872077,1.6933753,-1.654079360034105,0.47189888,-1.6186618736007263,0.6063456,151.8434413790816,0.52775735,20.233877,51.211257645124384,4.368918,21.065128,202.51154302142592,3.9734817,18.981771,2.0833569
Gaia EDR3 413829724002309760,413829724002309760,20.002779130222475,58.33154828888088,0.5063062304687973,0.043405313,11.664614,-0.560036007069041,0.030605461,0.551785730564412,0.03804594,5467.441762848006,1.5953565,16.342907,2375.672852149416,6.078355,16.899076,4449.8846241066885,5.214849,15.627024,1.2720528
Gaia EDR3 413829724002312448,413829724002312448,20.01291649161637,58.32662150387086,0.3324305258710656,0.049461998,6.7209277,-1.590974583675159,0.03435954,-0.6778545092746658,0.043014623,4677.602385033404,1.5859468,16.512308,2006.1705576277297,6.618029,17.082623,3887.9292017709918,8.114827,15.7736,1.3090229
Gaia EDR3 413829724002313344,413829724002313344,20.000851170925852,58.323128046812904,0.0780300018775632,0.12960045,0.60208124,-2.4447320848008967,0.0937197,-0.32841549974673323,0.11880766,884.454404387933,0.7834291,18.320679,399.750603481576,5.167816,18.83407,758.1330522696966,5.1925178,17.548532,1.2855377
Gaia EDR3 413829724007311616,413829724007311616,20.001647777996613,58.323359028049346,0.2315773020393017,0.48822138,0.47432846,0.3497521376465905,0.42366552,-0.37691611094178895,0.50678635,162.7538279242774,0.48023066,20.158539,,,,,,,
Gaia EDR3 413829758362047360,413829758362047360,20.00574343082198,58.332851178696615,0.33884891428017294,0.2198871,1.5410132,1.48403770463438,0.16641971,-1.233693064613919,0.19852987,406.62053212143644,0.60605544,19.164394,150.28096415535268,4.5454574,19.896282,349.36028018545846,4.201838,18.389711,1.5065708
Gaia EDR3 413873871961914752,413873871961914752,19.853398547267112,58.19943922833898,0.40559592828110413,0.20103168,2.0175722,-1.4976661183821784,0.16464952,-0.8912006057985544,0.19262362,432.31367892186483,0.6785949,19.09787,123.63131819649202,4.255968,20.108221,434.28517411754314,5.0025654,18.153458,1.9547634
Gaia EDR3 413873871961932928,413873871961932928,19.8491844102867,58.206661129804274,0.2219700492447426,0.19542177,1.1358511,-1.8416935983469234,0.15478896,0.5318838756680897,0.17608772,450.7430240879284,0.6087579,19.052544,188.7469193159328,5.9887257,19.648842,359.19698823038766,5.9060993,18.359564,1.289278
Gaia EDR3 413873871963153664,413873871963153664,19.847585930387652,58.199197981045856,0.14896780888095557,0.34839872,0.42757854,-1.7650723324294335,0.2997903,-0.79490173805064,0.33724275,214.5382668251658,0.5358188,19.858604,58.33553031485182,4.002057,20.92371,228.44266761170815,4.247392,18.850952,2.0727577
Gaia EDR3 413873876263992192,413873876263992192,19.857782868781015,58.1968421444541,0.3279548570007328,0.3065059,1.069979,-4.473250986193999,0.26369062,1.5200615084759692,0.2939659,238.14665876749876,0.51111996,19.745256,64.5557908677299,3.9611154,20.813704,253.8088118516016,4.560813,18.73663,2.077074
Gaia EDR3 413873876269358336,413873876269358336,19.86280100702994,58.198521106366464,3.466157521526747,1.3867841,2.4994214,-10.018195798824875,1.3363732,3.68305912311052,1.4716978,94.31738130191397,1.264465,20.750887,48.072885341145174,6.3386545,21.133791,165.7020552826598,10.466019,19.199575,1.9342155
Gaia EDR3 413873910629020160,413873910629020160,19.880681614946134,58.201513030635596,0.4092869737055658,0.063630015,6.4322944,-3.012716215554762,0.049429506,0.15863513837910573,0.059868276,2556.2922045052896,1.1863232,17.16834,1150.1557998592991,7.2918987,17.686651,2037.3736391566679,7.7861753,16.47522,1.2114315
Gaia EDR3 413873910629021056,413873910629021056,19.897351499156866,58.19840088828315,0.5786996066341468,0.04355326,13.287171,-1.8795801848479654,0.030800646,-0.24788964073962833,0.037479807,17478.645181391305,5.939418,15.081098,9041.754281469892,16.667812,15.44791,12627.499882983755,20.671703,14.494602,0.9533081
Gaia EDR3 413873940681402752,413873940681402752,19.90827506528914,58.20386265550542,0.6684969007509606,0.3898236,1.7148703,3.9012143551533467,0.345631,-1.215000725090495,0.38551524,186.1109585545698,0.5317585,20.012938,56.73750422571226,4.163175,20.953867,174.1005551801156,5.122909,19.145895,1.807972
Gaia EDR3 413873940681412352,413873940681412352,19.881545462777368,58.207238129488914,0.27318702484202495,0.061692238,4.4282236,-1.6770840225248802,0.046574816,-0.7324735932392676,0.0560567,2684.844337648688,1.6496805,17.115068,1040.5842045838747,5.5016637,17.79535,2357.8309078204115,6.6458244,16.316614,1.478735
Gaia EDR3 413873944983462400,413873944983462400,19.886332688200824,58.210067384522034,0.3383729632063138,0.1615372,2.094706,-0.16465057534640543,0.12209486,-1.0102490884807689,0.16578145,1055.5109889528396,1.0928596,18.12871,734.1904484924772,6.0139766,18.17402,1652.7454687783554,6.656854,16.702381,1.4716396
Gaia EDR3 413873944983462912,413873944983462912,19.899123274501033,58.20967550591211,1.1464438681121711,0.45214203,2.5355835,-1.1839751178869642,0.35990193,-0.8584634516445909,0.42970783,166.5068068575019,0.50773454,20.133787,50.83559445590765,4.02866,21.073122,186.03104620602477,4.304849,19.073933,1.9991894
Gaia EDR3 413873944983467136,413873944983467136,19.896647410575785,58.200782495737315,0.20930034738665532,0.13295,1.5742787,-2.8424031049120626,0.094590485,1.4982437180478416,0.11053277,1651.3782646185548,3.1551933,17.64275,1005.1739129534803,19.967815,17.83294,2086.0572280088613,27.970385,16.44958,1.3833599
Gaia EDR3 413873944983467264,413873944983467264,19.898178131183528,58.20077781686944,0.371924833168991,0.3622678,1.0266572,-1.9235094959082666,0.29525754,-1.146261531022132,0.33198252,223.21860721067418,0.5377099,19.81554,75.34321860232015,8.024393,20.645931,235.44856229415134,7.934355,18.818155,1.827776
Gaia EDR3 413873944988755840,413873944988755840,19.89708947851461,58.21225697338381,0.32662130077392443,0.020098656,16.250902,-3.0880560875490763,0.014401672,-2.289515847955778,0.016821086,27105.65549925942,4.4526415,14.604717,8676.367202378588,7.8145967,15.492698,26766.119993914275,13.20014,13.678932,1.8137655
Gaia EDR3 413873944988756096,413873944988756096,19.900470175297116,58.21229441754404,0.6913633419436087,0.41317204,1.6733062,-1.216588742900021,0.3183652,0.3055886521525562,0.36776826,202.24236839807878,0.51462764,19.922686,90.69270648043083,6.107465,20.44461,195.98000863856848,5.8275375,19.017366,1.4272442
Gaia EDR3 413873944988756352,413873944988756352,19.886117334696852,58.20996599055474,0.5424510072192268,0.29010937,1.8698156,0.26191568111474245,0.30602917,1.2673135603304033,0.39154437,842.9967416908704,1.5757608,18.372803,,,,,,,
Gaia EDR3 413873944988758272,413873944988758272,19.902582552234456,58.202440285784576,0.34378896708710577,0.07585702,4.5320654,-1.578467828774564,0.05858528,-0.9693885800543576,0.06898242,2088.2474309827853,1.1511388,17.387913,850.9895042218831,8.409182,18.013731,1760.9055899973498,6.401508,16.633554,1.3801765
Gaia EDR3 413873944988759168,413873944988759168,19.896386605405546,58.20046448244715,0.8282320117196572,0.37803057,2.1909127,-0.9070898144871491,0.31853414,0.16022126467592013,0.28250757,616.3283273480114,1.489637,18.712837,,,,,,,
Gaia EDR3 413873944990455040,413873944990455040,19.889865770926928,58.20837258020399,0.789497367188996,0.5867426,1.34556,-1.395764097713702,0.5207112,0.22367556015713352,0.6168263,116.59911941611563,0.4362653,20.520628,40.123968771891164,3.5993474,21.330032,135.7405220915874,4.659229,19.416122,1.9139099
Gaia EDR3 413873975041154432,413873975041154432,19.855097422993566,58.20937878217148,0.3416230379098621,0.102716625,3.3258789,-2.7543479159317803,0.079565264,-4.986787732092172,0.09518823,1222.8113723027832,0.8643873,17.968967,445.2218981376291,5.9281993,18.7171,1098.8019243583528,5.8842154,17.145597,1.5715027
Gaia EDR3 413873975041167744,413873975041167744,19.86672649884247,58.2129035605714,0.33896023242521706,0.015356224,22.073149,-1.5800782701566336,0.01156337,-0.826652710134798,0.013365501,46817.92769206741,8.676917,14.011336,28010.34859852077,17.412052,14.220246,27430.68917252806,12.109878,13.652304,0.5679426
Gaia EDR3 413873975044493696,413873975044493696,19.864452248179546,58.21159407622864,0.16031417646521573,0.20987527,0.7638545,-1.6450114673392084,0.18801907,-0.5687103852302574,0.20331766,421.8835662609587,0.6449249,19.124386,138.05009307820524,4.844906,19.988451,480.5103531094308,6.7419577,18.043638,1.9448128
Gaia EDR3 413873975046889600,413873975046889600,19.873632520786227,58.196527330047815,0.1728561902786033,0.17917879,0.9647135,-0.7232714192330643,0.14874193,-0.6383889869333038,0.17002285,491.38005217456447,0.6688939,18.958822,207.1555334014707,5.817631,19.5478,418.66067399849095,5.890412,18.19324,1.3545609
Gaia EDR3 413873979343198592,413873979343198592,19.859080679447658,58.213587357621044,4.294664085193074,0.6358898,6.753786,-1.113319719084011,0.5786681,-6.72682452582059,0.6209445,125.60306030098269,0.49246767,20.439867,43.67921139780871,5.866167,21.237856,167.3647493097409,3.991231,19.188736,2.04912
Gaia EDR3 413873979343203712,413873979343203712,19.85438149056199,58.20491546133153,3.5310809595951813,0.46291488,7.627927,-2.971084281176913,0.37508664,-10.62340278387599,0.48458466,386.7855528456723,0.9786286,19.21869,82.71555817639498,4.4283276,20.544575,865.7266057873508,8.666387,17.404444,3.140131
Gaia EDR3 413873979343204096,413873979343204096,19.87066631206019,58.20420405259514,1.0674030690844458,0.52177215,2.0457263,-1.8930808833866046,0.45423037,-2.5058402475176154,0.5286712,140.22944873630613,0.4635348,20.320269,36.249211882226206,3.4134147,21.440296,162.9420690280094,4.585615,19.217812,2.2224846
Gaia EDR3 413873979343493504,413873979343493504,19.855572266023245,58.2083845463593,1.2565620517771854,0.49097636,2.5593126,-4.415234055132908,0.42764786,2.1361336148236894,0.49907362,143.16546380001327,0.47295538,20.297771,53.983255856261785,3.896517,21.007895,134.39761361885974,5.043715,19.426916,1.5809784
Gaia EDR3 413873979343493888,413873979343493888,19.868843381256532,58.211564807400045,0.8167711761439502,0.449388,1.817519,-1.783123269043656,0.3809037,-0.9278640783476803,0.44905666,176.3463069561086,0.5905955,20.071451,80.44358332657794,5.300564,20.574814,206.4023696229063,4.789229,18.96111,1.6137047
Gaia EDR3 413873979343494656,413873979343494656,19.86453836595882,58.200601715345975,0.22853211380712138,0.6047452,0.3778982,0.024242965670715877,0.53997016,1.4227218778880617,0.65644705,114.74271564008554,0.49352714,20.538054,45.92894984861295,4.5448747,21.183327,109.14811535138048,5.347302,19.652855,1.5304718
Gaia EDR3 413873979348494080,413873979348494080,19.865508271418776,58.21198520563085,0.4630051049751413,0.4604639,1.0055188,-1.8295391667223464,0.34051317,-1.0084121817572251,0.39483696,190.6887418295047,0.55933446,19.986555,128.29266705783888,19.251162,20.068037,296.685367011088,23.065384,18.567156,1.5008812
Gaia EDR3 413873979348495104,413873979348495104,19.874133120311406,58.208782160908726,0.32608037285088975,0.3795197,0.85919225,-2.173444992517188,0.31337813,-0.16418221010844328,0.35287702,195.26531949882954,0.5362273,19.960804,54.93166169520808,4.217816,20.988985,202.6611144019641,5.1343365,18.98097,2.0080147
Gaia EDR3 413873979348495616,413873979348495616,19.87555032008653,58.20776033207477,0.5368504528648707,0.12840022,4.1810713,5.135373822798714,0.10309764,0.3538148358824934,0.12147808,863.176512239937,0.8116914,18.347118,323.81973046495756,4.692761,19.062784,757.2234083729365,5.7535124,17.549835,1.512949
Gaia EDR3 413873979348495872,413873979348495872,19.859469520294677,58.20567966889039,0.25836449961806096,0.034029026,7.5924745,-1.9593428800391868,0.025493413,-1.7402838607501647,0.031896465,8667.263152915999,2.1640434,15.842662,4301.845170988542,7.258583,16.254406,6285.492379987541,6.8826675,15.252048,1.0023584
Gaia EDR3 413873979348496000,413873979348496000,19.85474443230199,58.20482504196245,3.082083940039812,0.5066638,6.0830946,-1.8252397698235434,0.45941392,-9.390972018921499,1.018181,256.438541578312,1.2381635,19.66491,129.8011678368921,45.755886,20.055346,853.4869981479187,18.489895,17.419903,2.6354427
Gaia EDR3 413873979348497920,413873979348497920,19.872217911006263,58.197501088516894,0.5474779896445114,0.053746372,10.186325,5.647832025833859,0.041721467,-3.4403454515120595,0.047828145,3382.943336442273,1.3040828,16.86413,1378.4301847893219,8.005882,17.49008,2954.5757549452173,7.991185,16.071657,1.4184227
Gaia EDR3 413874009400916096,413874009400916096,19.882475156536984,58.21748994139201,0.29560738566243117,0.071945734,4.1087546,-1.6431133578449393,0.055129383,-0.5674295540802994,0.06624815,2152.3877583434155,2.3092663,17.355066,823.8505047596141,6.8993545,18.048922,1909.3130112931435,9.061514,16.545702,1.5032196
Gaia EDR3 413874009400928640,413874009400928640,19.862170293510374,58.2217859982055,0.30869439593429604,0.13959514,2.211355,-1.2602016181861722,0.10360437,0.18882443261715876,0.1216225,806.4588762255036,0.7455955,18.420912,349.5304714879215,4.970969,18.97983,658.1448413989297,4.2808547,17.702091,1.2777386
Gaia EDR3 413874009400931712,413874009400931712,19.857323691893054,58.22357208815159,0.20442642967503133,0.25836128,0.7912425,-0.3663365416626147,0.20940496,-0.4701478080614178,0.23557955,323.3241166323508,0.5371319,19.41327,108.59306717641759,4.202191,20.249037,277.956703730706,4.284244,18.637953,1.611084
Gaia EDR3 413874009400939904,413874009400939904,19.862743743577237,58.22659764816454,0.34384107485803617,0.32704398,1.0513604,-0.2503637271515684,0.27078062,0.2500675578495082,0.3036001,232.753376073402,0.48666868,19.770126,85.29432023449813,4.2054715,20.511242,191.87438115668212,3.1228461,19.040354,1.4708881
Gaia EDR3 413874009402116480,413874009402116480,19.876940328475428,58.21361661292183,0.4840417766031525,0.33654672,1.4382603,-1.7193230036863234,0.27820668,-0.6468188147227709,0.31977904,236.2593661631749,0.49067828,19.753895,53.70828748038466,3.6178775,21.01344,258.55034139382366,4.7643437,18.716534,2.2969055
Gaia EDR3 413874009402117376,413874009402117376,19.871372575915334,58.215143504415494,0.5890989070802328,0.32797232,1.7961848,8.244711423890752,0.27911827,-4.538109831471906,0.3072269,249.9699134047461,0.51226956,19.692648,48.060496248945185,3.1312535,21.134071,348.9861334136883,5.284413,18.390875,2.7431965
Gaia EDR3 413874013702926848,413874013702926848,19.863639653908812,58.2202343827686,0.4511130437224887,0.3334029,1.3530568,-1.834868786119118,0.27701345,-0.6716966554608916,0.3088764,239.54817230571717,0.52370787,19.738884,70.15515671166528,3.6243763,20.723392,250.55302936620467,4.617001,18.750647,1.9727459
Gaia EDR3 413874013703228672,413874013703228672,19.872371719711616,58.226520993672594,2.2061752454973176,1.6016989,1.3773971,-10.20402344802524,1.229297,1.305492024325248,1.6040856,84.97629388984312,0.61036247,20.864122,45.46439699332759,5.722463,21.194365,109.05091132675417,5.6662664,19.653822,1.5405426
Gaia EDR3 413874013703229184,413874013703229184,19.863979896095152,58.221413676956125,0.8366715113838527,0.6040555,1.3850904,8.727369910799602,0.47039852,2.913681945734077,0.5702409,147.39344372328972,0.51161754,20.26617,43.91340227324234,3.916237,21.23205,174.9890317134229,3.6727808,19.140368,2.0916824
Gaia EDR3 413874013708229120,413874013708229120,19.870732558447546,58.2197869285485,0.6484696894371981,0.071504414,9.068946,-0.4144690549117964,0.05318692,-0.0011027762913796198,0.061805226,2391.5768112284536,1.1638067,17.240656,952.2552270575452,6.661763,17.891659,2055.617073034821,5.6447067,16.46554,1.4261189
Gaia EDR3 413874013708229504,413874013708229504,19.881604041058083,58.21990724879816,0.5663511039524695,0.2503972,2.2618108,-2.075063112389086,0.20959418,0.9395417773331252,0.23202604,334.254280147938,0.5500796,19.377174,144.08855495432937,5.9135027,19.941969,272.10711299316654,6.3676133,18.661045,1.2809238
Gaia EDR3 413874013708230784,413874013708230784,19.861756244891474,58.21762754300429,0.6513112018273093,0.1569108,4.1508374,-3.536511897956686,0.12269351,1.6623376791691309,0.1436292,623.2793599488543,0.6740147,18.70066,220.8455735499051,4.2850175,19.478321,543.0633308788185,3.9708035,17.910769,1.5675526
Gaia EDR3 413874043760621824,413874043760621824,19.817577514237566,58.20580698051462,0.23523722122857987,0.28258935,0.8324349,-4.126465644187087,0.24492453,-0.2063583513385388,0.27640933,267.0561635382532,0.52217764,19.620861,91.1775721434943,4.2891073,20.438822,242.43478969964542,5.281159,18.786407,1.6524143
Gaia EDR3 413874048067972480,413874048067972480,19.81519183103724,58.20459514730184,0.1492799512104279,0.123191886,1.2117677,1.1008542775336723,0.09602481,-2.2257866014864076,0.12529708,955.2157923635807,0.77811104,18.237114,356.2176607213211,5.452138,18.959253,827.0267750850367,5.9681816,17.454096,1.5051575
Gaia EDR3 413874078120366464,413874078120366464,19.827366180808628,58.20661886049265,0.2963932779322377,0.0744539,3.9808967,-7.191871538319033,0.05848308,0.5993651208530627,0.06926073,1843.2924816887157,1.0539594,17.523382,752.5264185482397,6.2274323,18.147238,1551.6030009710403,5.982618,16.770945,1.3762932
Gaia EDR3 413874078120372480,413874078120372480,19.818504678073044,58.21124885554007,0.39264644228826906,0.24387944,1.6100023,-3.652824138248887,0.21485479,-1.263772142613564,0.24243793,327.4359074326086,0.529245,19.399551,114.67581084438915,4.377043,20.189863,331.062923493133,5.608314,18.448118,1.741745
Gaia EDR3 413874078121591808,413874078121591808,19.82346743605634,58.211324317572405,0.3603465648308213,0.33274764,1.0829425,-1.3351432904071943,0.28041476,-0.791040325088403,0.31244636,221.48918179543037,0.6021079,19.823986,70.13244017678666,4.4724817,20.723745,259.2263699445266,5.3942237,18.713697,2.010048
Gaia EDR3 413874082422417408,413874082422417408,19.826064780950063,58.207324472273996,0.23447136102617475,0.21149461,1.1086398,-1.3983613159233292,0.18548505,-1.2266370100554065,0.20019521,418.41329074321766,0.5953808,19.133352,161.95985380667508,5.109193,19.815023,397.0682676873336,5.2271447,18.250732,1.564291
Gaia EDR3 413874082422419328,413874082422419328,19.8286481574703,58.20172125099806,0.12054450472398143,0.42781857,0.28176546,-1.298453494060697,0.37976164,-0.35433728351199467,0.44641435,173.8029555715221,0.5174478,20.087223,60.14754904957245,3.9071703,20.890497,154.78606666449187,5.2012906,19.273565,1.6169319
Gaia EDR3 413874082422706048,413874082422706048,19.828452234004303,58.202410199466925,0.9820079345548444,0.6112552,1.6065432,-1.772896351062455,0.5249987,-0.7965366157461715,0.6224218,127.51220280307076,0.4756402,20.423487,51.66898457106753,7.9736834,21.055468,157.88677636455063,5.729827,19.252031,1.8034363
Gaia EDR3 413874082422858112,413874082422858112,19.832171512291417,58.21213172535192,0.646710212074623,0.8270322,0.78196496,-1.4731768047674583,0.7895782,-0.8249501417524245,1.011568,98.40814183272037,0.52524054,20.70479,26.125710773560545,4.980398,21.795872,101.6969582345777,4.9364576,19.729626,2.066246
Gaia EDR3 413874082422869248,413874082422869248,19.829852187665043,58.20597429460337,0.4733197469368119,0.67221093,0.70412385,-0.17275790371898797,0.62587804,-1.5464635475445752,0.7591944,111.57231511653363,0.48612484,20.568476,53.741060159273985,5.0665913,21.012777,133.2173686314073,5.7298894,19.436493,1.5762844
Gaia EDR3 413874082427706880,413874082427706880,19.82301524686397,58.21830609558957,0.523325158650239,0.061882652,8.456735,4.747257088215928,0.046013847,-2.9711258299784666,0.055087313,2784.962366169264,1.2534298,17.07532,1060.9377517171413,6.993121,17.774317,2489.9556080551465,6.861305,16.257416,1.516901
Gaia EDR3 413874082427709952,413874082427709952,19.8240095359009,58.207922609873116,0.2626998428090082,0.041336462,6.3551607,-1.4158702368111655,0.033089098,-0.976434186262322,0.036568053,5449.039211184672,1.5584855,16.346567,2570.033381511114,6.117551,16.813696,4159.465671855173,7.674376,15.700301,1.1133947
Gaia EDR3 413874082427710080,413874082427710080,19.829724491221945,58.20783757091942,0.21534324147536157,0.17924367,1.2013994,-0.29899878075569186,0.14844804,0.28540237347945635,0.16903146,486.8114112100504,0.60901725,18.968966,169.31132765626808,5.3359714,19.766827,427.8572501523979,5.881321,18.16965,1.5971775
Gaia EDR3 413874082427710464,413874082427710464,19.844633981342067,58.20736410401738,0.2462553243937611,0.076082766,3.236677,-0.6540655294025428,0.057905,-0.3555735582147768,0.06925105,1865.5235568431028,0.9950355,17.510365,796.9206273304296,6.173982,18.085005,1500.3826932702593,8.248779,16.80739,1.2776146
Gaia EDR3 413874082427710592,413874082427710592,19.824315399421035,58.206676143686494,0.5656021185488496,0.049914878,11.331333,-2.6866284790044483,0.038726617,-3.1672184005785553,0.04421764,3690.4936164064884,1.4077616,16.769655,1523.4443409774005,5.2977657,17.381475,3107.9139654522432,6.2838078,16.016724,1.3647518
Gaia EDR3 413874082427711616,413874082427711616,19.830309949563098,58.20109739314926,0.12807993778659216,0.14826459,0.8638606,-2.138527148347542,0.11498411,-0.5237072204955361,0.13955568,689.9688628390384,0.802924,18.590294,210.0632231443435,5.6025243,19.532667,679.0744801722196,5.793265,17.668102,1.8645649
Gaia EDR3 413874082427711872,413874082427711872,19.837609614605263,58.200521566173215,0.408258913353457,0.066756226,6.115668,-3.15968452647996,0.05112189,0.04441468059658027,0.06148174,2262.252667309613,1.0775939,17.301014,961.50206306142,6.943482,17.881166,1914.2447341069012,5.8653135,16.542902,1.3382645
Gaia EDR3 413874082429382144,413874082429382144,19.841817926967693,58.2056783106915,0.33814599457569683,0.061013833,5.5421205,-1.597122788618688,0.04650962,-0.6326242472540102,0.056048345,2993.425042152815,1.2909625,16.996946,1297.0211483769056,6.535273,17.556175,2389.61126353532,6.6789536,16.302078,1.254097
Gaia EDR3 413874112480133760,413874112480133760,19.789294733047537,58.2167847447622,0.18676154857579255,0.15164784,1.2315477,-1.0102289232870203,0.118145205,-0.9844352331637135,0.13695711,708.6631464455372,0.7039141,18.561268,282.75745802765493,6.544502,19.210007,614.8055818323779,5.048534,17.77605,1.4339561
Gaia EDR3 413874112481333632,413874112481333632,19.79522286340731,58.21671684817916,0.49106692490718884,0.30334306,1.6188501,-0.07486194396465345,0.26334727,-1.2475099126950746,0.29430202,247.874283640974,0.5154536,19.701788,94.71319949935065,4.6058273,20.397516,232.68224793548325,3.6876009,18.830988,1.5665283
Gaia EDR3 413874116782148352,413874116782148352,19.791642045265828,58.216732507298566,1.066677309089009,0.35744536,2.984169,-3.432102557803998,0.30108795,-2.914587919477407,0.33072993,214.1692435415562,0.4946589,19.860474,45.35827541852187,3.681705,21.196901,269.9796006725197,4.8010426,18.669569,2.5273323
Gaia EDR3 413874116787443840,413874116787443840,19.789167451433464,58.218080663205,0.29165483780388474,0.07255273,4.0199013,-1.606424478033263,0.054024562,-0.7876191024744171,0.065110914,2061.8739876145046,1.0374247,17.401712,858.3758839494581,6.834243,18.004349,1722.3241072253584,6.337473,16.657608,1.3467407
Gaia EDR3 413874116787447808,413874116787447808,19.798393867945542,58.209685205742254,1.024530239948681,0.13032018,7.8616395,-8.271517465110833,0.102030635,8.47528539579444,0.122279525,841.3047243942156,0.78353864,18.374983,187.52012710609165,5.002813,19.655922,982.1087121640356,6.1521444,17.267496,2.3884258
Gaia EDR3 413874146839862272,413874146839862272,19.814021196032893,58.214540604346475,0.04250028228784268,0.112702936,0.37710005,-1.577571348964713,0.084198765,0.021391466001251757,0.10201374,1060.3111092799409,0.8032202,18.123783,503.52089361193157,5.6388702,18.583498,804.8907907678671,5.2168274,17.483553,1.0999451
Gaia EDR3 413874146839871872,413874146839871872,19.797360905229898,58.218202258001284,0.5839235821924107,0.12487821,4.6759443,1.6035947487275883,0.10189476,-0.9941611002761143,0.121754445,895.2957366007431,0.7564368,18.307451,315.76120664989645,6.332818,19.090145,850.3272817924282,6.3217435,17.423931,1.666214
Gaia EDR3 413874146841366400,413874146841366400,19.79884881998769,58.227757199572174,0.6009238171966951,0.53768075,1.117622,4.244285171904053,0.45017752,-9.046703115214534,0.5703017,153.63582172362985,0.4966475,20.221136,40.58476413419999,4.79808,21.317635,180.87794352266394,6.7373595,19.104431,2.2132034
Gaia EDR3 413874146843183488,413874146843183488,19.800720427905574,58.225160448549076,1.4658684597782106,0.21444078,6.835773,1.415472409407116,0.18737629,0.9538748728009845,0.21040343,395.03065173670205,0.5896247,19.19579,102.95396999244925,6.0244613,20.306934,460.07812994009413,6.885147,18.090816,2.2161179
